PC,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,Forbs,Grasses,Mix,CTL,Tap,Forbs_1,Forbs_2,Forbs_3,Forbs_4,Forbs_5,Forbs_6,Forbs_7,Forbs_8,Forbs_9,Forbs_10,Grasses_1,Grasses_2,Grasses_3,Grasses_4,Grasses_5,Grasses_6,Grasses_7,Grasses_8,Grasses_9,Grasses_10,CTL_1,CTL_2,CTL_3,CTL_4,CTL_5,CTL_6,CTL_7,CTL_8,CTL_9,CTL_10,Tap_1,Tap_2,Tap_3,Tap_4,Tap_5
190,253.0750214,253.0742694,253.0754265,678.4615367,678.1294677,680.7071354,26,7,7,4,8,0,22495.3872,33989.29408,28933.14892,10627.85716,NA,NA,NA,26448.33217,42033.83391,24247.7799,5854.77875,987.0432,25828.64139,8774.085333,NA,10249.04038,NA,8669.106889,26055.02095,NA,12226.45367,16293.0768,14291.195,NA,80561.29208,13046.19671,17173.50455,NA,15350.91,28969.39448,NA,NA,NA,NA,NA
191,499.2393229,499.2379069,499.2404274,611.5443173,611.1362795,612.0558612,32,10,8,4,10,0,27158.03514,69913.39105,34354.00084,21994.7433,11332.14952,24604.6944,34817.661,44914.584,28954.65273,28266.82527,16141.18733,17492.39106,31188.71408,19576.02267,15009.58296,20113.88636,NA,24340.335,NA,22015.64622,28119.11443,32915.1827,53491.152,25435.26364,38644.90539,25143.5184,42539.1459,35086.04633,26792.2512,50795.71364,NA,NA,NA,NA,NA
192,329.0909455,329.0901856,329.0920209,543.8922774,543.4860595,544.2408097,14,6,2,2,4,0,7295.479875,22728.54209,12848.51789,2858.288571,NA,NA,NA,14996.05105,12850.49035,NA,2155.181818,NA,NA,NA,NA,NA,NA,NA,5163.092769,NA,8357.481,6945.970714,NA,NA,77011.11826,NA,NA,NA,16408.89526,NA,NA,NA,NA,NA,NA
193,200.0021952,200.0016825,200.0025899,135.3553898,128.6358578,140.2226863,18,8,6,1,3,0,55432.94829,83457.91556,49490.46814,NA,37430.95,30961.38055,15240.40267,45243.29014,NA,19452.05933,NA,38247.998,NA,77870.25778,NA,46613.69644,NA,25009.30033,26847.24785,15369.8688,NA,NA,NA,NA,25777.36178,NA,NA,NA,6134.031818,18332.64669,NA,NA,NA,NA,NA
194,207.0119363,207.0112639,207.0124442,614.757048,614.3854299,615.1915021,19,4,6,3,6,0,NA,48568.03122,12216.84383,NA,NA,NA,NA,19856.1792,NA,7905.354261,NA,8480.215304,27853.4155,NA,3283.512471,4379.686364,3859.286769,NA,NA,6089.835667,NA,72681.80727,12448.29052,NA,NA,7356.618947,6673.1808,8424.537857,NA,9516.045391,NA,NA,NA,NA,NA
195,309.1188667,309.1181546,309.1195705,434.6980661,434.1181766,435.2369275,23,8,9,3,3,0,33663.44817,76793.83667,36846.74545,NA,18517.11136,27169.70455,17067.51443,39718.79633,14788.764,NA,15689.22496,NA,20879.97322,22588.7376,21783.67229,39853.7568,11489.61263,30746.10035,30467.7641,32921.35983,NA,5839.8912,22793.72318,NA,NA,NA,NA,NA,2285.331429,NA,NA,NA,NA,NA,NA
196,425.2152007,425.2146136,425.2189667,125.1411472,119.3109684,131.6237745,30,8,8,3,8,0,40921.24469,110072.4768,61715.46414,NA,36650.328,39318.16992,NA,93274.2096,534.7056,65564.26607,54309.3408,60778.78267,NA,47834.80276,16506.8789,45680.49964,NA,52127.08415,59904.63378,58784.07035,16146.678,23672.03262,38407.173,NA,33925.33848,21218.42317,43635.84171,21452.26571,NA,34131.23945,NA,NA,NA,NA,NA
197,256.1919095,256.1911804,256.1927094,885.6320712,885.152029,885.8018912,10,1,8,0,0,1,NA,3393.910588,NA,NA,NA,NA,NA,NA,NA,NA,10993.22971,6211.2336,NA,7088.077273,12349.45643,13487.94689,NA,9125.748706,6523.5456,15887.52213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7047.957,NA,NA,NA,NA
198,873.4013469,873.399401,873.4055695,693.4738717,693.1207599,698.073133,33,10,9,4,10,0,17089.3008,36425.769,24600.57971,14605.13182,8529.8928,18933.6576,22873.75455,28038.6619,34941.58974,45692.9616,9993.984,5145.379333,13030.24758,6482.519,6502.086762,12995.07978,6353.3184,16381.404,NA,15006.36952,712.4832,31358.66294,31347.70448,23818.79181,36207.93333,25863.48974,64269.03182,23614.79258,42740.69326,50841.50967,NA,NA,NA,NA,NA
199,103.0400826,103.0396889,103.0403664,757.4776473,754.7573506,758.1286449,18,8,3,3,3,0,14955.78518,68248.91724,18704.4,NA,NA,20083.54743,41874.67053,37293.98067,37672.07111,16802.18182,NA,NA,NA,NA,4512.532,NA,NA,11009.88244,NA,6700.639412,10985.43188,NA,NA,NA,NA,7434.193333,NA,NA,NA,22812.51726,NA,NA,NA,NA,NA
200,605.2812823,605.280498,605.282958,747.1554777,746.7025996,747.6146352,20,7,9,4,0,0,56997.29433,4391.5872,22288.0944,NA,26646.94629,10407.34,9119.571529,21066.29356,NA,NA,31309.16364,46022.17825,12190.74627,57545.49267,57583.85,50041.9761,20756.84638,39861.70904,NA,26198.15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,116.9279051,116.9274663,116.9283682,1262.056883,1256.98255,1267.270887,37,7,9,3,7,2,NA,134618.1408,NA,106680.8143,105333.3937,NA,91892.25844,129065.0175,156341.2818,153333.7867,96260.10444,173723.4409,142341.5136,146050.2912,139673.6903,NA,80148.17835,215078.0517,264928.3063,131141.4409,NA,151914.1914,84420.69312,111505.95,107250.6864,NA,158938.6656,137615.442,105588.7711,NA,NA,125170.9521,120098.5055,NA,NA
202,99.92566787,99.92545944,99.92592368,1339.406884,1338.487286,1342.257477,6,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30793.95938,NA,NA,NA,NA,NA,NA,31871.58323,NA,NA,NA,41083.69968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25418.355,NA,NA,NA
203,287.1246284,287.1239872,287.1256244,299.0675807,294.6981989,306.566474,16,7,3,1,4,1,17407.29965,52507.05031,26782.31644,NA,NA,13632.55455,NA,24142.16585,12643.62022,11629.45658,NA,NA,41860.35615,NA,NA,17226.32333,NA,NA,NA,6667.918824,2596.905143,NA,NA,NA,87240.79736,NA,9698.649677,NA,NA,19500.06286,NA,NA,543.6775385,NA,NA
204,297.1526853,297.1521993,297.1531808,1438.59382,1436.857118,1439.417652,7,0,2,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116679.7038,NA,132878.1168,NA,161349.3024,NA,NA,NA,174640.0802,NA,NA,NA,NA,121949.7054,91829.3399,NA,NA,121476.0823
205,411.1868486,411.1850159,411.1876618,565.1713388,564.8590841,568.8990955,28,7,9,3,8,0,19556.13579,57976.5399,17999.4672,NA,NA,NA,17786.32833,30084.73533,10811.5,10548.5952,6431.458154,10637.20842,18032.28105,10925.46105,NA,15089.39886,4124.260923,13461.742,17355.99733,17045.57529,8759.672333,6837.185467,21174.0672,NA,22235.92358,10303.5504,NA,11438.75276,6254.4768,14453.81053,NA,NA,NA,NA,NA
206,240.1239514,240.1225883,240.1243089,644.4004128,643.9988415,648.8998734,38,10,10,4,9,4,44925.69248,37092.71305,35484.52248,34839.13182,42354.9984,45093.048,47031.678,34408.96352,39015.4687,35809.2433,24114.6048,52772.56609,56523.6672,37725.10826,34902.96364,39010.16364,45085.64809,27252.06818,50973.27409,32796.97263,41385.15304,48686.10218,37782.45818,46127.4528,44066.3673,57671.10573,39933.12027,44480.48182,NA,35202.90455,NA,18757.82811,23444.80909,25035.14863,18685.97918
207,143.1075893,143.1071076,143.1080449,949.9104851,949.5746911,950.1847094,31,6,8,4,8,5,11423.72632,NA,NA,20463.02833,18165.44674,10384.29143,16150.3056,NA,NA,10663.17929,17503.79789,15212.21322,18647.4288,NA,24345.98189,11586.69638,19801.13478,16269.0528,NA,11030.46737,18512.77579,19020.30257,9732.881905,NA,14829.34165,26392.13296,NA,19675.98737,17450.3472,15508.77762,26563.68,23945.30296,54898.91858,28610.02947,25501.93983
208,131.0712818,131.070944,131.0716227,831.1268651,830.8141501,831.4068569,14,8,1,2,3,0,NA,39078.71118,15004.61933,11138.934,5094.985143,12844.86131,NA,14598.66971,17582.8224,10747.6512,NA,NA,NA,NA,NA,NA,NA,6962.184706,NA,NA,NA,NA,2553.78,NA,NA,4465.378957,NA,NA,1707.478857,NA,NA,NA,NA,NA,NA
209,202.1082522,202.1074487,202.1088961,355.2068206,353.1227228,356.9493524,27,6,5,3,8,5,NA,14804.21,10309.86082,12730.47158,14028.66765,13798.8579,16502.65724,NA,NA,NA,14042.67652,12072.75457,NA,NA,16663.451,NA,15833.1888,14771.68667,NA,NA,NA,24530.69977,5115.7392,16878.36818,NA,26792.9376,14094.28347,9541.838138,16086.37582,15180.99091,25428.99183,22994.95833,60467.13058,29795.11076,38308.55235
210,529.2863231,529.2846474,529.2871766,636.1967744,635.7519477,636.9006112,30,9,7,4,10,0,25837.40975,42483.26552,25968.53695,26582.85825,NA,23767.17708,16860.7296,49512.7776,35170.85896,37398.83895,NA,NA,15856.12565,20106.64547,NA,14620.37443,12261.1632,21610.15909,29666.208,19627.608,23639.616,27046.2192,46079.83725,25407.69704,31855.62638,24466.0416,50094.02045,19846.49189,32959.5552,50409.75358,NA,NA,NA,NA,NA
211,312.2544369,312.2534129,312.2553792,1044.818809,1043.90865,1046.355371,34,9,9,3,10,3,16342.73048,14201.2219,13738.72682,15977.13642,17758.58038,24889.62737,19400.75455,21991.95704,20966.7744,NA,16520.9616,23122.0704,15390.93284,24373.25509,25917.90857,NA,27440.96421,21490.4976,24690.6767,21322.16092,22417.32273,24629.28,25051.46267,22835.2079,21126.32509,46131.84957,25562.14487,16302.09263,17132.06857,25107.12886,14727.65165,8043.069556,NA,9708.462353,NA
212,709.3324679,709.330638,709.3330895,794.8426997,794.5317626,795.1129882,22,5,4,3,10,0,NA,NA,15540.64567,13419.12,NA,NA,NA,26000.11048,27442.28974,35282.52273,NA,NA,10362.97962,NA,NA,12555.6288,NA,15388.95909,NA,15111.096,26417.0596,22228.964,30875.47438,24226.57727,31672.93636,21605.8128,44750.24817,19716.97924,31102.22558,53717.251,NA,NA,NA,NA,NA
213,116.9278811,116.9274446,116.9283692,1239.792981,1226.084652,1256.344664,135,8,9,3,8,3,NA,80054.04571,NA,67858.463,95488.184,108644.7648,97544.304,75957.024,81003.5675,108931.6362,108941.6984,136049.0265,150278.2774,127576.3471,129683.6112,NA,122080.5796,92864.33167,73950.72887,131883.1776,NA,174921.8318,102215.9424,104075.4,100787.2032,71336.8656,84032.89125,116370.1968,90487.30526,NA,81671.74968,143587.3759,95019.89347,NA,NA
214,261.0766116,261.0761846,261.0774615,772.028028,771.4405619,772.5211674,10,5,0,1,4,0,NA,83870.06271,38534.58393,37376.03571,NA,NA,NA,50410.18671,NA,63754.34229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22522.12329,NA,NA,NA,NA,24073.60667,39131.07752,NA,34886.84721,NA,NA,NA,NA,NA,NA
215,116.9281149,116.9277604,116.9285065,1191.466307,1189.663667,1195.608188,25,4,8,4,7,1,NA,137159.689,126457.5634,NA,98778.432,NA,NA,NA,NA,82576.6656,153439.2288,138050.1408,NA,112368.4676,159515.0327,102392.0443,NA,80919.43221,122099.5776,135757.8015,182866.355,91120.73294,158572.7866,NA,NA,61799.4165,142877.8791,172917.1481,117493.9457,NA,NA,109714.4594,NA,NA,NA
216,116.9279153,116.927446,116.9283002,1271.920844,1267.665574,1276.992293,31,5,9,3,7,1,NA,185547.648,NA,166032.6096,NA,NA,93248.1264,NA,113511.1398,95152.51722,94306.68371,98676.51433,133485.1465,172464.8513,84004.74987,NA,140322.1248,97609.13642,130082.4764,36643.09089,NA,75552.7344,82614.57684,132623.4914,80944.34776,NA,85471.53176,111849.4171,121503.7459,NA,NA,NA,108680.4576,NA,NA
217,241.082837,241.0821276,241.0836683,219.962184,213.0844198,227.1914515,25,8,9,2,6,0,42416.088,32686.38621,40496.88259,NA,30712.55834,29239.79786,28305.2277,26581.7517,NA,32927.3931,43261.92444,63264.01366,NA,38052.6432,39809.76523,58842.03,30175.43676,38800.91248,71368.78843,79921.565,NA,27049.04492,41234.22455,35009.8491,NA,NA,28861.55547,22339.07369,28231.632,NA,NA,NA,NA,NA,NA
218,116.9281606,116.9276724,116.9287171,1176.978163,1164.241406,1185.329946,62,4,8,2,7,1,118796.4123,NA,18410.868,NA,66299.5364,NA,NA,NA,NA,133589.1374,81738.809,71652.74537,NA,13921.684,110847.9935,151212.1412,NA,134213.6465,113555.1921,80393.2272,214595.5791,145588.1943,131235.4531,NA,NA,112640.9856,146310.6556,21664.566,87449.738,NA,NA,99382.09926,NA,NA,NA
219,249.1495353,249.1487763,249.1501103,1122.37965,1121.115805,1124.46537,31,9,10,4,8,0,12868.2701,NA,8966.514824,7286.322824,14032.50558,14672.74526,11959.35833,13717.66364,14650.97095,13679.30967,23939.5728,29594.62727,28030.19476,24827.088,18457.95209,28462.33183,18535.118,20506.8864,39103.34811,35193.29545,20780.55313,19229.40704,18515.63581,13872.144,NA,NA,20255.664,15619.41125,16209.336,16784.28167,NA,NA,NA,NA,NA
220,116.9279198,116.9274434,116.9283487,1284.647028,1278.994058,1289.164586,36,6,8,3,7,1,NA,113222.9699,NA,106406.9388,NA,NA,67756.6032,68359.42457,86563.5447,91468.12122,NA,116730.6107,48869.77727,76077.26489,118881.129,NA,59929.46037,84111.18105,161134.3021,168654.9274,NA,87970.34926,95336.59545,56282.765,88747.2875,NA,92141.6496,56865.48237,112007.14,NA,NA,NA,88321.27273,NA,NA
221,393.1554583,393.1519784,393.1956753,911.0575228,910.5962135,917.0307589,14,7,0,1,3,0,14934.5743,21589.86229,19232.91387,25245.55887,11662.50918,13259.50724,NA,39628.09246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33824.77021,564.2208,NA,NA,NA,NA,371.3424,NA,NA,NA,NA,NA,NA
222,116.9282394,116.9277796,116.9285782,1154.159308,1142.849631,1163.934138,55,5,8,2,7,1,206317.6123,NA,17105.5205,NA,11167.185,NA,NA,63726.07,NA,60419.81053,266081.666,80021.1984,NA,172622.736,60951.425,79576.94848,NA,101145.1317,227562.7411,92544.3,128649.8694,56230.82,137070.9585,NA,NA,111524.1131,115550.1375,93752.36765,79567.39091,NA,NA,98905.05736,NA,NA,NA
223,116.9282224,116.9277966,116.9285502,1132.000407,1124.428046,1140.822907,55,5,8,2,7,2,234042.3805,NA,153248.5273,NA,89455.82054,NA,NA,74471.87156,NA,110969.8869,60530.64429,171700.7848,NA,97024.99583,149457.7486,155152.046,NA,111617.4832,75566.92442,110466.4226,191666.04,11216.1,57665.72667,NA,NA,115977.5046,64088.16842,66616.47674,9360.47,NA,NA,167136.8662,59971.62508,NA,NA
224,116.9278504,116.9274053,116.9282732,1298.062018,1289.779171,1306.048317,68,6,9,3,6,2,NA,126247.4928,NA,132584.5908,NA,NA,85333.11958,60731.08143,79351.64653,176934.1921,12758.228,164790.4573,177598.7425,78325.04633,31649.84,NA,95585.99689,96382.99426,70375.24733,72011.81374,NA,136454.5404,116487.5629,133197.68,116629.8962,NA,84361.3056,NA,72735.7488,NA,NA,19297.18,41706.88636,NA,NA
225,116.9283011,116.9278161,116.9285469,1049.915142,1043.318556,1056.147215,40,4,8,2,5,2,NA,NA,58996.527,NA,89593.34357,NA,NA,80738.09231,NA,46672.44882,42753.076,39639.18167,NA,13540.954,131451.9073,112736.9623,NA,65796.9312,86517.50909,89949.9744,175388.7615,NA,70473.50843,NA,NA,NA,62193.3312,135156.2784,115097.6112,NA,NA,151227.689,111665.8539,NA,NA
226,116.9283525,116.9280873,116.9288059,918.689493,914.8859058,926.2641249,29,4,6,2,3,2,NA,39991.0368,NA,NA,45444.59648,58302.1296,43745.38636,NA,NA,NA,NA,42807.52086,54008.0112,39002.98971,NA,38395.25053,NA,45617.48389,45051.8713,NA,46081.10633,NA,NA,77174.79525,NA,NA,NA,20505.83625,NA,NA,NA,138411.0508,103766.0343,NA,NA
227,410.103294,410.1017396,410.1054152,1000.775733,1000.138068,1004.769732,40,10,10,4,10,5,15215.89547,13005.54629,16134.07067,16874.67571,11944.1,15311.4,18254.30143,13563.02047,15479.6928,14527.89562,20209.94105,16766.49091,18892.05809,19846.5696,22508.28892,15252.27579,17487.98095,18868.48457,13122.5952,5599.197857,14465.11364,20077.8864,11366.76211,16454.07333,11215.0896,19047.96364,15894.2784,19116.24,15765.4841,13894.7952,34849.42727,36626.93714,32293.0608,41764.3607,43222.56084
228,116.9282191,116.9278741,116.9285546,1119.431833,1115.471051,1123.993294,27,5,8,2,7,2,74705.01648,NA,93802.69431,NA,72257.328,NA,NA,72606.7056,NA,67785.95909,120560.627,66196.68212,NA,66167.16894,80943.72,101704.5589,NA,85399.15675,121918.8169,65432.85105,119310.0955,127417.2318,76835.86229,NA,NA,96178.54007,73439.90933,73229.9568,87851.97477,NA,NA,141264.6182,109473.2496,NA,NA
229,215.9047703,215.904477,215.9050001,55.52190417,54.75829041,58.87194183,32,7,9,4,8,4,17221.0896,NA,14189.64343,22083.62076,23820.86979,26615.8464,NA,25280.83182,NA,17888.05578,9573.250824,NA,18753.8208,31464.85463,8648.733412,20073.768,12268.55882,10555.89857,17548.70181,10786.776,9731.1375,7847.6112,20159.2167,19550.76353,29094.26133,49053.576,15493.54288,22845.944,NA,NA,12474.46471,24546.71167,NA,10351.22947,15358.508
230,116.9278128,116.927255,116.9283039,1314.683951,1308.142515,1323.303188,47,5,10,2,5,2,NA,NA,NA,66095.167,NA,NA,88166.40436,88253.27725,127113.7296,91271.99423,146182.0599,184926.6749,85711.82143,19701.8635,142386.5108,185202.3671,43933.9405,81127.944,78532.24442,98510.7552,NA,41274.47727,96816.60915,NA,162651.4881,NA,115207.0974,NA,89077.14978,NA,74003.02714,72552.78,NA,NA,NA
231,228.1238499,228.1232353,228.124807,529.4043983,529.0075974,529.7681321,16,2,3,3,4,4,NA,NA,NA,NA,NA,6713.904471,6754.613333,NA,NA,NA,NA,6461.747647,14858.05053,NA,NA,NA,NA,4775.431263,NA,NA,NA,NA,NA,NA,23195.32133,18030.83622,8178.299111,13317.16324,NA,NA,10721,NA,43714.44542,11936.96139,21284.9325
232,116.9279705,116.9276769,116.9283585,1362.496986,1358.622449,1368.420782,20,4,3,2,6,1,NA,NA,NA,102184.0753,NA,NA,97539.40696,118920.3069,174709.392,NA,NA,134077.2576,123325.9152,NA,128029.5288,NA,NA,NA,NA,NA,NA,145081.857,114210.096,NA,161882.2309,NA,94561.896,140644.0464,NA,156636.5786,NA,NA,NA,106631.5936,NA
233,345.0857701,345.0849211,345.0866729,389.4617139,388.7331059,391.2593274,26,9,3,4,10,0,17521.24657,32254.92133,17456.40305,4760.492222,7479.2974,10914.28495,NA,26219.7936,15187.41963,13971.28429,3135.4752,NA,NA,6091.738947,NA,NA,NA,NA,NA,6266.60375,6638.356174,8002.7376,16416.6288,11315.81661,43851.04233,16693.248,17865.943,11769.76364,15825.06748,26206.70192,NA,NA,NA,NA,NA
234,211.0179641,211.0175227,211.0191855,476.0759681,473.543994,479.136063,18,4,7,0,6,0,NA,65725.68284,25404.8609,NA,NA,14669.2065,NA,NA,40080.20455,NA,23411.18521,44239.92465,25478.00265,NA,23003.494,58515.87277,NA,NA,59082.47363,37868.05455,68860.3344,NA,34499.8368,33229.9968,24070.79945,NA,NA,20437.502,NA,35809.65,NA,NA,NA,NA,NA
235,116.9278499,116.9274149,116.928286,1332.023961,1323.737626,1340.493558,47,4,7,2,6,2,NA,NA,NA,162122.8752,NA,NA,97561.464,NA,44337.03182,133481.3608,NA,129852.632,141949.8467,53038.90514,85307.8512,82793.568,NA,56110.391,NA,75316.6128,NA,76131.92782,64097.43644,NA,54834.49875,NA,118669.6368,NA,63454.82137,55909.62424,71997.1824,NA,NA,61198.0425,NA
236,275.1034521,275.1017183,275.1038091,748.6854934,747.9105768,752.6502993,24,7,8,4,4,0,40452.984,8444.329846,16469.48071,17815.704,NA,9906.1248,NA,20676.4272,NA,6479.272727,9383.366471,25292.45171,NA,19674.42362,NA,37188.4656,6296.496667,23113.87857,22573.50333,13484.74158,3079.8768,3984.016154,NA,NA,10747.1575,NA,NA,NA,3571.164,NA,NA,NA,NA,NA,NA
237,116.9283726,116.9281387,116.9287146,933.4543185,932.8675638,934.3774431,20,4,8,2,4,2,NA,74002.1568,NA,NA,102296.2104,89846.29769,103264.7818,NA,NA,NA,120870.6698,94603.79454,89576.19489,126338.71,NA,107980.3974,NA,90091.81034,88919.0016,40181.02556,124421.4653,NA,70659.17785,105466.2495,NA,NA,NA,114331.1616,NA,NA,NA,146894.3414,108059.398,NA,NA
238,158.082054,158.0817789,158.0825708,278.3603498,274.5379905,289.9709921,10,2,1,1,3,3,NA,4794.825913,NA,NA,NA,NA,NA,NA,NA,3870.233667,NA,NA,2680.374857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46392.84325,13241.02226,6331.704545,NA,NA,NA,NA,9228.429217,21254.81948,NA,12986.32762
239,116.9282701,116.927746,116.9285443,1103.752316,1095.232492,1113.483005,65,6,8,2,7,2,131335.065,NA,84562.58462,NA,33162.7296,76553.84892,NA,51079.1424,NA,44647.321,98350.01037,63048.4,NA,137648.5944,165834.24,67722.90327,NA,8916.573,53298.58767,8335.586,68598.17432,103848.9156,97548.4224,NA,NA,65389.896,49520.5835,56541.06894,89328.56897,NA,NA,60555.79257,84645.45,NA,NA
240,517.2334544,517.2318792,517.2361679,892.5614742,892.2997199,896.2841317,21,5,2,3,9,0,6706.4185,NA,NA,NA,NA,6179.372889,NA,13515.74123,22021.82422,35031.1104,NA,NA,NA,NA,NA,NA,NA,NA,13063.089,10213.37071,NA,20283.12,14465.30824,11119.96138,26193.872,11901.29857,37928.88168,8824.039286,38658.74545,33135.60347,NA,NA,NA,NA,NA
241,845.406215,845.4044343,845.4078501,670.4110902,670.1674018,670.818124,20,10,2,2,6,0,11213.0304,12271.11867,9142.848,11769.7008,7431.6528,6107.680333,7202.50819,37624.65829,20443.70871,13680.97058,5575.331818,4708.213571,NA,NA,NA,NA,NA,NA,NA,NA,5603.7696,NA,11889.38775,4980.840889,NA,NA,11654.06219,11303.03636,NA,8338.229,NA,NA,NA,NA,NA
242,431.1921937,431.1917324,431.1930534,520.0977296,519.3580056,520.3016313,11,3,6,2,0,0,NA,2264.636615,4100.43981,NA,NA,NA,NA,12009.9408,NA,NA,9898.05,NA,21738.17754,NA,NA,45415.656,19981.31891,NA,28973.6304,35798.5056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,417.1435934,417.1424321,417.1441971,572.7166201,572.327082,573.1649159,17,5,6,3,3,0,12234.90286,28512.26139,NA,NA,9646.284706,NA,NA,27178.79482,12463.08533,NA,NA,5823.794667,NA,8110.963714,NA,9289.336105,NA,13701.56165,7639.576333,20775.77325,9195.070353,NA,25309.65909,NA,NA,10017.71257,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,769.353476,769.3514493,769.3553537,742.7921288,742.5772763,743.033926,21,8,4,4,5,0,12775.92417,23434.16533,NA,8410.22581,NA,9971.947565,14771.60448,20377.9641,27045.47273,37707.61317,NA,NA,8739.2448,NA,1737.872727,NA,NA,NA,13787.67273,12940.01364,21881.7456,NA,NA,17362.00619,NA,NA,36565.57248,NA,34271.24318,28579.5301,NA,NA,NA,NA,NA
245,116.9283289,116.9278567,116.9285405,1035.363352,1024.393411,1042.729459,44,4,8,2,5,2,NA,NA,46305.603,NA,83642.69429,NA,NA,53576.2656,NA,26821.3424,91551.81248,48059.8055,NA,83566.64054,56184.16541,86784.984,NA,99200.22824,90077.6448,43135.48244,56258.92733,NA,69871.4016,NA,NA,NA,72191.4336,52502.441,35773.10215,NA,NA,71296.97082,159887.6336,NA,NA
246,186.1133208,186.112643,186.1139636,981.0008206,980.6291996,981.5229896,37,10,10,4,8,5,12888.24168,10757.20965,8924.804118,16134.87667,16297.42933,15681.13689,15355.07578,12147.2208,11865.47432,11968.361,16500.18926,14528.61078,18654.9792,19467.82295,20618.88381,13348.4208,18882.94212,17355.14238,15504.36214,12823.452,17311.53895,20744.49152,14772.60455,NA,16596.16733,24477.61833,17508.36333,16742.83078,NA,12568.32162,17315.8685,17354.9376,37805.11118,20645.47362,20166.36489
247,689.3965688,689.3949532,689.3976615,711.4701016,710.9397668,711.8955226,25,7,5,3,10,0,NA,21583.22727,13280.09867,10478.37257,7339.116952,NA,13863.52248,NA,16887.66852,18240.95305,6413.281882,NA,6797.4192,NA,NA,8930.8219,NA,12146.88371,15108.942,NA,15974.28867,18970.88314,27291.33869,10646.7504,13527.98611,13663.44091,33086.84545,10413.51545,19976.2992,38687.12975,NA,NA,NA,NA,NA
248,116.9283096,116.9280224,116.9287008,989.7189155,987.4883086,992.8254333,24,7,7,2,3,2,NA,61277.67292,NA,NA,64678.29683,78970.20826,48565.66232,59819.50429,53428.81664,77817.8544,70373.49592,77662.52857,NA,69611,NA,63979.43672,NA,43633.0752,67937.68907,42513.14526,NA,NA,78352.43917,NA,NA,NA,69396.16267,82887.6048,NA,NA,NA,130735.1189,66098.70433,NA,NA
249,116.9283667,116.9278741,116.9287907,997.8451594,994.741921,1002.136315,25,7,7,2,4,1,NA,69417.14076,99087.62463,NA,78051.97941,NA,65973.75908,42055.76133,54727.89091,7110.45,62099.63029,64729.42713,NA,83320.91485,NA,72646.41556,NA,74229.3552,72054.22869,41041.16047,120342.486,NA,8729.022,NA,NA,NA,45906.71647,46961.09113,NA,NA,NA,NA,132690.6408,NA,NA
250,617.3391064,617.3377751,617.3418966,664.5692815,661.9359942,665.0156421,21,5,4,3,8,0,14267.80086,26819.69339,NA,16759.8288,NA,NA,NA,31000.3,NA,24280.03981,9036.227478,7659.258625,NA,NA,NA,NA,6303.619333,NA,16850.264,NA,18449.23362,19577.97617,30548.65539,NA,24403.64126,17838.35457,36465.199,NA,24498.89725,33007.91364,NA,NA,NA,NA,NA
251,181.0716158,181.0708748,181.0722273,52.07018672,48.39977111,57.11981525,40,10,10,4,10,4,7802.814,7343.264,5738.904923,6812.52,10166.00714,9987.8064,7306.345714,995.9664,5805.173176,4051.8192,15789.10909,5402.368182,9095.004545,17824.17727,13828.1695,12136.48275,8441.03975,12239.8848,22912.98571,21116.41767,11482.74947,5740.8405,12654.31071,3315.609231,7248.686364,13822.67727,5049.004,15308.39756,8295.8304,8833.796333,NA,2816.9856,14511.42019,3075.459667,1936.459778
